Repository,Number,Body,class,Title,Combined_Text
pytorch,6064,methods returning values generate weird error messages instance produces expected? omitting return statement valid return 0 values someone might print debugging point written return yet value work.,0,jit script handling 'void' returns,jit script handling 'void' returns methods returning values generate weird error messages instance produces expected? omitting return statement valid return 0 values someone might print debugging point written return yet value work.
pytorch,17484,"bug instantiation custom module, parameters register initialized .to 'cuda' function call parameter level. reproduce hand, .to 'cuda' called wrapped tensor, everything works expected. os ubuntu 16.04.5 lts gcc version ubuntu 5.4.0 6ubuntu1 16.04.11 5.4.0 20160609 cmake version could collect python version 3.5 cuda available n cuda runtime version 7.5.17 gpu models configuration gpu 0 geforce gtx 1070 nvidia driver version 384.130 cudnn version could collect versions relevant libraries pip msgpack numpy 0.4.1 pip numpy 1.13.3 pip torch 1.0.0 pip torchvision 0.2.1 conda could collect",0,parameter registering .to device used,"parameter registering .to device used bug instantiation custom module, parameters register initialized .to 'cuda' function call parameter level. reproduce hand, .to 'cuda' called wrapped tensor, everything works expected. os ubuntu 16.04.5 lts gcc version ubuntu 5.4.0 6ubuntu1 16.04.11 5.4.0 20160609 cmake version could collect python version 3.5 cuda available n cuda runtime version 7.5.17 gpu models configuration gpu 0 geforce gtx 1070 nvidia driver version 384.130 cudnn version could collect versions relevant libraries pip msgpack numpy 0.4.1 pip numpy 1.13.3 pip torch 1.0.0 pip torchvision 0.2.1 conda could collect"
pytorch,2523,"currently, cudnnsetstream calls missing bindings, fix them. context https discuss.pytorch.org torch nn context cuda stream 6304 3",0,cudnn bindings respecting current stream,"cudnn bindings respecting current stream currently, cudnnsetstream calls missing bindings, fix them. context https discuss.pytorch.org torch nn context cuda stream 6304 3"
pytorch,19201,"currently .t7 file contains arrays raw text, want reduce number entries there. edit file? far, display file's contents using",0,edit .t7 file?,"edit .t7 file? currently .t7 file contains arrays raw text, want reduce number entries there. edit file? far, display file's contents using"
pytorch,15028,"hi. noticed that, pytorch installed, pkg info file says license unknown. tools rely file obtain correct license information. possible put correct license information it? example,",0,license unavailable installed package,"license unavailable installed package hi. noticed that, pytorch installed, pkg info file says license unknown. tools rely file obtain correct license information. possible put correct license information it? example,"
pytorch,4115,would interested extending alias multinomial sampling pytorch. c cuda version already present https github.com torch torch7 blob aed31711c6b8846b8337a263a7f9f998697994e7 doc maths.md res torchmultinomialaliasoutput state linked believe could useful people want use multinomial sampling static distribution.,0,feature request alias multinomial,feature request alias multinomial would interested extending alias multinomial sampling pytorch. c cuda version already present https github.com torch torch7 blob aed31711c6b8846b8337a263a7f9f998697994e7 doc maths.md res torchmultinomialaliasoutput state linked believe could useful people want use multinomial sampling static distribution.
pytorch,3462,"above, matrix large numbers, every element same, added matrix small numbers affect ordering small matrix . hence same. however, different rest, meaning adding large numbers input makes behave weirdly. , presumably reason. getting weird results beam search implementation pytorch, culprit. beam search sort list large negative numbers log probabilities candidate translation sentences . anyone suggest quick workaround? thanks!",0,sort topk behave weirdly given large numbers,"sort topk behave weirdly given large numbers above, matrix large numbers, every element same, added matrix small numbers affect ordering small matrix . hence same. however, different rest, meaning adding large numbers input makes behave weirdly. , presumably reason. getting weird results beam search implementation pytorch, culprit. beam search sort list large negative numbers log probabilities candidate translation sentences . anyone suggest quick workaround? thanks!"
pytorch,15620,cuda runtime error 11 invalid argumen pytorch torch lib thc generic thctensorcopy.c 70,0,cuda,cuda cuda runtime error 11 invalid argumen pytorch torch lib thc generic thctensorcopy.c 70
pytorch,3131,", keyword argument named , tensor variable, keyword argument .",0,cuda methods module tensor variable inconsistent,"cuda methods module tensor variable inconsistent , keyword argument named , tensor variable, keyword argument ."
pytorch,11504,"issue description normal distribution hence distributions use sampler throwing runtime exception jit seems recent regression . isolated issue following code snippet throws exception pytorch master, breaking many pytorch models. cc. zou3519, apaszke, fritzo. code example following code returns sample normal distribution, throws runtime exception system info",0,jit tracer throws runtime exception torch.normal,"jit tracer throws runtime exception torch.normal issue description normal distribution hence distributions use sampler throwing runtime exception jit seems recent regression . isolated issue following code snippet throws exception pytorch master, breaking many pytorch models. cc. zou3519, apaszke, fritzo. code example following code returns sample normal distribution, throws runtime exception system info"
pytorch,260,"think would useful cuda.set default device pytorch, gpu 0 always default one.",0,define default gpu device,"define default gpu device think would useful cuda.set default device pytorch, gpu 0 always default one."
pytorch,13494,"bug special backward multiple times since saved variable, nothing really destroyed first backward. behavior bad might silently backward multiple times without noticing, grad accumulates. reproduce zdevito told briefly fix, send pr soon.",0,throws error backward sum twice,"throws error backward sum twice bug special backward multiple times since saved variable, nothing really destroyed first backward. behavior bad might silently backward multiple times without noticing, grad accumulates. reproduce zdevito told briefly fix, send pr soon."
pytorch,11737,"issue description using torch.utils.cpp extension.load, returned module always puts tensors gpu 0 'cuda 0' causes problems model moved another gpu. example used code https github.com mapillary inplace abn see also mapillary inplace abn 52 code example system info please copy paste output environment collection script https raw.githubusercontent.com pytorch pytorch master torch utils collect env.py fill checklist manually . pytorch version 0.4.0 debug build cuda used build pytorch 8.0.61 os ubuntu 16.04.4 lts gcc version ubuntu 4.9.4 2ubuntu1 16.04 4.9.4 cmake version version 3.12.0 python version 3.5 cuda available yes cuda runtime version 9.0.176 gpu models configuration gpu 0 geforce gtx 1080 ti gpu 1 geforce gtx 1080 ti gpu 2 geforce gtx 1080 ti gpu 3 geforce gtx 1080 ti nvidia driver version 384.130 cudnn version probably one following usr local cuda 8.0 lib64 libcudnn.so usr local cuda 8.0 lib64 libcudnn.so.6 usr local cuda 8.0 lib64 libcudnn.so.6.0.21 usr local cuda 8.0 lib64 libcudnn static.a usr local cuda 9.0 lib64 libcudnn.so.7.0.5 usr local cuda 9.0 lib64 libcudnn static.a",0,torch.utils.cpp extension.load change device moving model,"torch.utils.cpp extension.load change device moving model issue description using torch.utils.cpp extension.load, returned module always puts tensors gpu 0 'cuda 0' causes problems model moved another gpu. example used code https github.com mapillary inplace abn see also mapillary inplace abn 52 code example system info please copy paste output environment collection script https raw.githubusercontent.com pytorch pytorch master torch utils collect env.py fill checklist manually . pytorch version 0.4.0 debug build cuda used build pytorch 8.0.61 os ubuntu 16.04.4 lts gcc version ubuntu 4.9.4 2ubuntu1 16.04 4.9.4 cmake version version 3.12.0 python version 3.5 cuda available yes cuda runtime version 9.0.176 gpu models configuration gpu 0 geforce gtx 1080 ti gpu 1 geforce gtx 1080 ti gpu 2 geforce gtx 1080 ti gpu 3 geforce gtx 1080 ti nvidia driver version 384.130 cudnn version probably one following usr local cuda 8.0 lib64 libcudnn.so usr local cuda 8.0 lib64 libcudnn.so.6 usr local cuda 8.0 lib64 libcudnn.so.6.0.21 usr local cuda 8.0 lib64 libcudnn static.a usr local cuda 9.0 lib64 libcudnn.so.7.0.5 usr local cuda 9.0 lib64 libcudnn static.a"
pytorch,3124,"3d project found pytorch conv3d, pooling3d batchnorm3d, find softmax3d. anyone softmax3d layer?",0,pytorch softmax3d,"pytorch softmax3d 3d project found pytorch conv3d, pooling3d batchnorm3d, find softmax3d. anyone softmax3d layer?"
pytorch,12510,"issue description getting bunch invalid escape sequence n compiling source. coming paths unescaped backslashes them. trying resolve meantime real pain code example invalid escape sequence n policy cmp0010 set bad variable reference syntax error. run cmake help policy cmp0010 policy details. use cmake policy command set policy suppress warning. warning project developers. use wno dev suppress it. cmake warning dev caffe2 gpu generated thcstoragecopy.cu.obj.release.cmake 178 execute process syntax error cmake code c users user pytorchrc1 pytorch build caffe2 cmakefiles caffe2 gpu.dir aten src thc caffe2 gpu generated thcstoragecopy.cu.obj.release.cmake 178 parsing string c program files nvidia gpu computing toolkit cuda v9.0 bin nvcc.exe cudacc c users user pytorchrc1 pytorch aten src thc thcstoragecopy.cu c users user pytorchrc1 pytorch bui ld caffe2 cmakefiles caffe2 gpu.dir aten src thc caffe2 gpu generated thcstoragecopy.cu.obj.nvcc depend ccbin c program files x86 microsoft visual studio 2017 community vc tools msvc 14.11. 25503 bin hostx64 x64 m64 dcaffe2 gpu exports dcaffe2 build main lib dnominmax crt secure deprecate 1 duse msc atomics 1 dth blas mkl openmp noforce manifest xcompiler , wd4267 , wd4251 , wd4522 , wd4522 , wd4838 , wd4305 , wd4244 , wd4190 , wd4101 , wd4996 , wd4275 , eha , donnx namespace onnx torch , openmp , mp , bigobj , dhave avx cpu definition , dhav e avx2 cpu definition , md , o2 , ob2 , mp , bigobj donnx namespace onnx torch gencode arch compute 30,code sm 30 xcudafe diag suppress cc clobber ignored xcudafe diag suppress integ er sign change xcudafe diag suppress useless using declaration xcudafe diag suppress set used xcompiler md expt relaxed constexpr expt extended lambda xcompiler wd4819 xcomp iler wd4503 xcompiler wd4190 xcompiler wd4244 xcompiler wd4251 xcompiler wd4275 xcompiler wd4522 wno deprecated gpu targets expt extended lambda gencode arch compute 30,code sm 30 dcuda fp16 1 cuda half operators cuda half conversions cuda half2 operators dnvcc ic program files nvidia gpu computing toolkit cuda v9.0 include ic users yacin e pytorchrc1 pytorch aten src ic users user pytorchrc1 pytorch build ic users user pytorchrc1 pytorch ic users user pytorchrc1 pytorch third party protobuf src ic program files x86 intelswtools compilers libraries windows mkl include ic users user pytorchrc1 pytorch cmake .. third party eigen ic users user pytorchrc1 pytorch cmake .. third party pybind11 include ic users user pytorchrc1 pytorch cmake .. third party cub ic users user pytorchrc1 pytorch third party onnx ic users user pytorchrc1 pytorch build third party onnx ic users user p ytorchrc1 pytorch build caffe2 aten src th ic users user pytorchrc1 pytorch aten src th ic users user pytorchrc1 pytorch aten src thc ic users user pytorchrc1 pytorch build caffe2 aten src thc ic users user pytorchrc1 pytorch aten src thcunn ic users user pytorchrc1 pytorch aten src aten cuda ic users user pytorchrc1 pytorch build caffe2 aten src ic users user p ytorchrc1 pytorch build aten src ic users user pytorchrc1 pytorch aten src thnn ic users user pytorchrc1 pytorch aten .. third party catch single include ic users user pytorchrc1 pytor ch build caffe2 aten src aten ic users user pytorchrc1 pytorch aten src aten .. ic nvidia cuda 9.0 cudnn v7.3 include invalid escape sequence n policy cmp0010 set bad variable reference syntax error. run cmake help policy cmp0010 policy details. use cmake policy command set policy suppress warning. call stack recent call first caffe2 gpu generated thcstoragecopy.cu.obj.release.cmake 203 cuda execute process warning project developers. use wno dev suppress it. system info pytorch caffe2 pytorch installed pytorch conda, pip, source source build command used compiling source python setup.py build f os microsoft windows 10 pro x64 version 10.0.17134 build 17134 pytorch version python version 3.6.5 cuda cudnn version 9.0patch4 7.3 gpu models configuration nvidia quadro k2100m gcc version compiling source n cmake version one vs described compilation instruction versions relevant libraries",0,feature request fix windows cmake scripts deal backlashes paths,"feature request fix windows cmake scripts deal backlashes paths issue description getting bunch invalid escape sequence n compiling source. coming paths unescaped backslashes them. trying resolve meantime real pain code example invalid escape sequence n policy cmp0010 set bad variable reference syntax error. run cmake help policy cmp0010 policy details. use cmake policy command set policy suppress warning. warning project developers. use wno dev suppress it. cmake warning dev caffe2 gpu generated thcstoragecopy.cu.obj.release.cmake 178 execute process syntax error cmake code c users user pytorchrc1 pytorch build caffe2 cmakefiles caffe2 gpu.dir aten src thc caffe2 gpu generated thcstoragecopy.cu.obj.release.cmake 178 parsing string c program files nvidia gpu computing toolkit cuda v9.0 bin nvcc.exe cudacc c users user pytorchrc1 pytorch aten src thc thcstoragecopy.cu c users user pytorchrc1 pytorch bui ld caffe2 cmakefiles caffe2 gpu.dir aten src thc caffe2 gpu generated thcstoragecopy.cu.obj.nvcc depend ccbin c program files x86 microsoft visual studio 2017 community vc tools msvc 14.11. 25503 bin hostx64 x64 m64 dcaffe2 gpu exports dcaffe2 build main lib dnominmax crt secure deprecate 1 duse msc atomics 1 dth blas mkl openmp noforce manifest xcompiler , wd4267 , wd4251 , wd4522 , wd4522 , wd4838 , wd4305 , wd4244 , wd4190 , wd4101 , wd4996 , wd4275 , eha , donnx namespace onnx torch , openmp , mp , bigobj , dhave avx cpu definition , dhav e avx2 cpu definition , md , o2 , ob2 , mp , bigobj donnx namespace onnx torch gencode arch compute 30,code sm 30 xcudafe diag suppress cc clobber ignored xcudafe diag suppress integ er sign change xcudafe diag suppress useless using declaration xcudafe diag suppress set used xcompiler md expt relaxed constexpr expt extended lambda xcompiler wd4819 xcomp iler wd4503 xcompiler wd4190 xcompiler wd4244 xcompiler wd4251 xcompiler wd4275 xcompiler wd4522 wno deprecated gpu targets expt extended lambda gencode arch compute 30,code sm 30 dcuda fp16 1 cuda half operators cuda half conversions cuda half2 operators dnvcc ic program files nvidia gpu computing toolkit cuda v9.0 include ic users yacin e pytorchrc1 pytorch aten src ic users user pytorchrc1 pytorch build ic users user pytorchrc1 pytorch ic users user pytorchrc1 pytorch third party protobuf src ic program files x86 intelswtools compilers libraries windows mkl include ic users user pytorchrc1 pytorch cmake .. third party eigen ic users user pytorchrc1 pytorch cmake .. third party pybind11 include ic users user pytorchrc1 pytorch cmake .. third party cub ic users user pytorchrc1 pytorch third party onnx ic users user pytorchrc1 pytorch build third party onnx ic users user p ytorchrc1 pytorch build caffe2 aten src th ic users user pytorchrc1 pytorch aten src th ic users user pytorchrc1 pytorch aten src thc ic users user pytorchrc1 pytorch build caffe2 aten src thc ic users user pytorchrc1 pytorch aten src thcunn ic users user pytorchrc1 pytorch aten src aten cuda ic users user pytorchrc1 pytorch build caffe2 aten src ic users user p ytorchrc1 pytorch build aten src ic users user pytorchrc1 pytorch aten src thnn ic users user pytorchrc1 pytorch aten .. third party catch single include ic users user pytorchrc1 pytor ch build caffe2 aten src aten ic users user pytorchrc1 pytorch aten src aten .. ic nvidia cuda 9.0 cudnn v7.3 include invalid escape sequence n policy cmp0010 set bad variable reference syntax error. run cmake help policy cmp0010 policy details. use cmake policy command set policy suppress warning. call stack recent call first caffe2 gpu generated thcstoragecopy.cu.obj.release.cmake 203 cuda execute process warning project developers. use wno dev suppress it. system info pytorch caffe2 pytorch installed pytorch conda, pip, source source build command used compiling source python setup.py build f os microsoft windows 10 pro x64 version 10.0.17134 build 17134 pytorch version python version 3.6.5 cuda cudnn version 9.0patch4 7.3 gpu models configuration nvidia quadro k2100m gcc version compiling source n cmake version one vs described compilation instruction versions relevant libraries"
pytorch,26142,bug reproduce reproducer cc suo,0,torchscript fails compile methods misindented comments,torchscript fails compile methods misindented comments bug reproduce reproducer cc suo
pytorch,14954,"issue description data1 bryanleoliu pytorch torch lib c10d processgroupgloo.cpp member function c10d algorithmentry c10d processgroupgloo checkout const c10d algorithmkey data1 bryanleoliu pytorch torch lib c10d processgroupgloo.cpp 445 21 warning comparison signed unsigned integer expressions wsign compare vec.size ! cachenumalgorithmentries 42 linking cxx static library libc10d.a 42 built target c10d 47 building nvcc device object test cmakefiles c10d cuda test.dir c10d cuda test generated cudatest.cu.o scanning dependencies target processgroupmpitest scanning dependencies target tcpstoretest scanning dependencies target filestoretest 52 building cxx object test cmakefiles filestoretest.dir filestoretest.cpp.o 57 building cxx object test cmakefiles tcpstoretest.dir tcpstoretest.cpp.o 61 building cxx object test cmakefiles processgroupmpitest.dir processgroupmpitest.cpp.o 66 linking cxx executable filestoretest data1 bryanleoliu pytorch torch lib c10d test processgroupmpitest.cpp function void testallreduce int data1 bryanleoliu pytorch torch lib c10d test processgroupmpitest.cpp 19 57 warning tensor ones const type , intlist deprecated declared data1 bryanleoliu pytorch torch lib tmp install include aten functions.h 3936 wdeprecated declarations auto tensor ones cpu kfloat , 16, 16 data1 bryanleoliu pytorch torch lib c10d test processgroupmpitest.cpp function void testbroadcast int data1 bryanleoliu pytorch torch lib c10d test processgroupmpitest.cpp 61 59 warning tensor ones const type , intlist deprecated declared data1 bryanleoliu pytorch torch lib tmp install include aten functions.h 3936 wdeprecated declarations auto tensor ones cpu kfloat , 16, 16 data1 bryanleoliu pytorch torch lib c10d test processgroupmpitest.cpp 64 60 warning tensor zeros const type , intlist deprecated declared data1 bryanleoliu pytorch torch lib tmp install include aten functions.h 4374 wdeprecated declarations auto tensor zeros cpu kfloat , 16, 16 data1 bryanleoliu pytorch torch lib tmp install lib libcaffe2.so undefined reference vmslog2' collect2 error ld returned 1 exit status make 2 test filestoretest error 1 make 1 test cmakefiles filestoretest.dir error 2 make 1 waiting unfinished jobs.... 71 linking cxx executable tcpstoretest 76 linking cxx executable processgroupmpitest data1 bryanleoliu pytorch torch lib tmp install lib libcaffe2.so undefined reference vmslog2' collect2 error ld returned 1 exit status make 2 test tcpstoretest error 1 make 1 test cmakefiles tcpstoretest.dir error 2 data1 bryanleoliu pytorch torch lib tmp install lib libcaffe2.so undefined reference vmslog2' collect2 error ld returned 1 exit status make 2 test processgroupmpitest error 1 make 1 test cmakefiles processgroupmpitest.dir error 2 scanning dependencies target c10d cuda test 80 linking cxx static library libc10d cuda test.a 80 built target c10d cuda test make error 2 failed run 'bash tools build pytorch libs.sh use cuda use nnpack use mkldnn nccl caffe2 nanopb libshm gloo thd c10d' system info pytorch caffe2 pytorch installed pytorch conda, pip, source source build command used compiling source python setup.py install os centos 7 pytorch version 0.4.1 python version 3.6 cuda cudnn version 9.0 7.3 gpu models configuration 8 nvidia p40 gcc version compiling source 4.8.5 cmake version 3.12.0 versions relevant libraries cc malfet",0,undefined reference vmdlog2',"undefined reference vmdlog2' issue description data1 bryanleoliu pytorch torch lib c10d processgroupgloo.cpp member function c10d algorithmentry c10d processgroupgloo checkout const c10d algorithmkey data1 bryanleoliu pytorch torch lib c10d processgroupgloo.cpp 445 21 warning comparison signed unsigned integer expressions wsign compare vec.size ! cachenumalgorithmentries 42 linking cxx static library libc10d.a 42 built target c10d 47 building nvcc device object test cmakefiles c10d cuda test.dir c10d cuda test generated cudatest.cu.o scanning dependencies target processgroupmpitest scanning dependencies target tcpstoretest scanning dependencies target filestoretest 52 building cxx object test cmakefiles filestoretest.dir filestoretest.cpp.o 57 building cxx object test cmakefiles tcpstoretest.dir tcpstoretest.cpp.o 61 building cxx object test cmakefiles processgroupmpitest.dir processgroupmpitest.cpp.o 66 linking cxx executable filestoretest data1 bryanleoliu pytorch torch lib c10d test processgroupmpitest.cpp function void testallreduce int data1 bryanleoliu pytorch torch lib c10d test processgroupmpitest.cpp 19 57 warning tensor ones const type , intlist deprecated declared data1 bryanleoliu pytorch torch lib tmp install include aten functions.h 3936 wdeprecated declarations auto tensor ones cpu kfloat , 16, 16 data1 bryanleoliu pytorch torch lib c10d test processgroupmpitest.cpp function void testbroadcast int data1 bryanleoliu pytorch torch lib c10d test processgroupmpitest.cpp 61 59 warning tensor ones const type , intlist deprecated declared data1 bryanleoliu pytorch torch lib tmp install include aten functions.h 3936 wdeprecated declarations auto tensor ones cpu kfloat , 16, 16 data1 bryanleoliu pytorch torch lib c10d test processgroupmpitest.cpp 64 60 warning tensor zeros const type , intlist deprecated declared data1 bryanleoliu pytorch torch lib tmp install include aten functions.h 4374 wdeprecated declarations auto tensor zeros cpu kfloat , 16, 16 data1 bryanleoliu pytorch torch lib tmp install lib libcaffe2.so undefined reference vmslog2' collect2 error ld returned 1 exit status make 2 test filestoretest error 1 make 1 test cmakefiles filestoretest.dir error 2 make 1 waiting unfinished jobs.... 71 linking cxx executable tcpstoretest 76 linking cxx executable processgroupmpitest data1 bryanleoliu pytorch torch lib tmp install lib libcaffe2.so undefined reference vmslog2' collect2 error ld returned 1 exit status make 2 test tcpstoretest error 1 make 1 test cmakefiles tcpstoretest.dir error 2 data1 bryanleoliu pytorch torch lib tmp install lib libcaffe2.so undefined reference vmslog2' collect2 error ld returned 1 exit status make 2 test processgroupmpitest error 1 make 1 test cmakefiles processgroupmpitest.dir error 2 scanning dependencies target c10d cuda test 80 linking cxx static library libc10d cuda test.a 80 built target c10d cuda test make error 2 failed run 'bash tools build pytorch libs.sh use cuda use nnpack use mkldnn nccl caffe2 nanopb libshm gloo thd c10d' system info pytorch caffe2 pytorch installed pytorch conda, pip, source source build command used compiling source python setup.py install os centos 7 pytorch version 0.4.1 python version 3.6 cuda cudnn version 9.0 7.3 gpu models configuration 8 nvidia p40 gcc version compiling source 4.8.5 cmake version 3.12.0 versions relevant libraries cc malfet"
pytorch,31095,"problem baobablyh pietern working pr 28883. trying create pinned memory tensors reducer constructor https github.com pytorch pytorch blob 4902a08e44e1e8dbcced99b9c18321cf9bb644d5 torch csrc distributed c10d reducer.cpp l113 l116 however, observed that, one process created pinned memory tensor successfully, another process stuck line above. specifically, stuck creating pinned memory storage stack traces attached end https github.com pytorch pytorch blob 4902a08e44e1e8dbcced99b9c18321cf9bb644d5 aten src aten native memory.cpp l24 baobablyh also discovered that, adding 3 seconds sleep time reducer constructioin, problem disappear. so, symptom likes like something ready. might caused invoking async copy one process another process unready pinned memory tensor sure . ngimel mruberry know could cause problem? way synchronize pinned memory ready? reproduce 1. fetch 28883 2. comment https github.com pytorch pytorch blob 4902a08e44e1e8dbcced99b9c18321cf9bb644d5 torch nn parallel distributed.py l308 l310 3. run trace process 1 process 2 environment cc ezyang gchanan zou3519 ngimel pietern mrshenli pritamdamania87 zhaojuanmao satgera rohan varma gqchen aazzolini xush6528",0,pin memory stuck ddp reducer constructor,"pin memory stuck ddp reducer constructor problem baobablyh pietern working pr 28883. trying create pinned memory tensors reducer constructor https github.com pytorch pytorch blob 4902a08e44e1e8dbcced99b9c18321cf9bb644d5 torch csrc distributed c10d reducer.cpp l113 l116 however, observed that, one process created pinned memory tensor successfully, another process stuck line above. specifically, stuck creating pinned memory storage stack traces attached end https github.com pytorch pytorch blob 4902a08e44e1e8dbcced99b9c18321cf9bb644d5 aten src aten native memory.cpp l24 baobablyh also discovered that, adding 3 seconds sleep time reducer constructioin, problem disappear. so, symptom likes like something ready. might caused invoking async copy one process another process unready pinned memory tensor sure . ngimel mruberry know could cause problem? way synchronize pinned memory ready? reproduce 1. fetch 28883 2. comment https github.com pytorch pytorch blob 4902a08e44e1e8dbcced99b9c18321cf9bb644d5 torch nn parallel distributed.py l308 l310 3. run trace process 1 process 2 environment cc ezyang gchanan zou3519 ngimel pietern mrshenli pritamdamania87 zhaojuanmao satgera rohan varma gqchen aazzolini xush6528"
pytorch,31410,program exit print 'closed' try close . program exit . python 3.7.5 pytorch 1.3.1 tensorboard 2.0.0 os ubuntu win10,0,can't close torch.utils.tensorboard.summarywriter del,can't close torch.utils.tensorboard.summarywriter del program exit print 'closed' try close . program exit . python 3.7.5 pytorch 1.3.1 tensorboard 2.0.0 os ubuntu win10
pytorch,23641,questions help please note issue tracker help form issue closed. set listed resources available website https pytorch.org resources . primary means support discussion forum discussion forum https discuss.pytorch.org,0,"hi, could please tell different deconvtranspose pytorch caffe?","hi, could please tell different deconvtranspose pytorch caffe? questions help please note issue tracker help form issue closed. set listed resources available website https pytorch.org resources . primary means support discussion forum discussion forum https discuss.pytorch.org"
pytorch,3652,"testing non empty tensor statement unconditionally raise runtimeerror stating bool value non empty torch.bytetensor objects ambiguous . there's one value, bool value pretty straightforward. think?",0,fix far fetched boolean ambiguity byte tensor one value it.,"fix far fetched boolean ambiguity byte tensor one value it. testing non empty tensor statement unconditionally raise runtimeerror stating bool value non empty torch.bytetensor objects ambiguous . there's one value, bool value pretty straightforward. think?"
pytorch,8716,nan,0,jit traced script modules properly inlined script functions,jit traced script modules properly inlined script functions nan
pytorch,26726,cc suo,0,jit recursive script pick torchscript class attributes,jit recursive script pick torchscript class attributes cc suo
pytorch,30015,bug run model torchscript torchscripted model fails running time multihead attention driazati reproduce following code sample expected behavior environment bento classyvision env cc suo,0,jit fails multihead attention,jit fails multihead attention bug run model torchscript torchscripted model fails running time multihead attention driazati reproduce following code sample expected behavior environment bento classyvision env cc suo
pytorch,3195,"happens, example, import dynet importing pytorch. code 3113 tries take log 0 throws exception. guess dynet setting ftz daz . see https software.intel.com en us node 523328",0,pytorch throws exception import denormals flushed zero,"pytorch throws exception import denormals flushed zero happens, example, import dynet importing pytorch. code 3113 tries take log 0 throws exception. guess dynet setting ftz daz . see https software.intel.com en us node 523328"
pytorch,31560,"functions export model using onnx torch.onnx.export model, dummy input, alexnet.onnx , verbose true, input names input names, output names output names model multiple inputs multiple outputs? export model? model interface roughly follows model yolo segone model initial model, model name cuda true model.cuda model.eval mask out1mask out2 model.seg sub net3d conv9 roia, conv7 roia, conv5 roia, conv3 roia",0,model multiple inputs multiple outputs?,"model multiple inputs multiple outputs? functions export model using onnx torch.onnx.export model, dummy input, alexnet.onnx , verbose true, input names input names, output names output names model multiple inputs multiple outputs? export model? model interface roughly follows model yolo segone model initial model, model name cuda true model.cuda model.eval mask out1mask out2 model.seg sub net3d conv9 roia, conv7 roia, conv5 roia, conv3 roia"
pytorch,15916,"specifically need pytorch 0.2.0 4 test project built version https github.com oawiles x2face can't find anywhere https pytorch.org get started previous versions , work. way install specific version?",0,download pytorch 0.2.0 4,"download pytorch 0.2.0 4 specifically need pytorch 0.2.0 4 test project built version https github.com oawiles x2face can't find anywhere https pytorch.org get started previous versions , work. way install specific version?"
pytorch,22296,"feature hopefully, support data parallel multiple heterogeneous gpu. motivation currently working big model would like use speed training. however, use two different gpu computer, i.e, gtx 1060 gtx 1080, train model, 1060 becomes bottleneck slows whole training process. pitch great automatically assign tasks according computation power support manually specifying mini batch size gpu.",0,support data parallel heterogeneous gpu,"support data parallel heterogeneous gpu feature hopefully, support data parallel multiple heterogeneous gpu. motivation currently working big model would like use speed training. however, use two different gpu computer, i.e, gtx 1060 gtx 1080, train model, 1060 becomes bottleneck slows whole training process. pitch great automatically assign tasks according computation power support manually specifying mini batch size gpu."
pytorch,22780,bug build pytorch libtorch tbb support failing reproduce steps reproduce behavior 1. set environment variables use tbb 2. build expected behavior builds successfully. building openmp working environment. environment please copy paste output environment collection script https raw.githubusercontent.com pytorch pytorch master torch utils collect env.py fill checklist manually . get script run collecting environment information... pytorch version n debug build n cuda used build pytorch n os ubuntu 14.04.6 lts gcc version ubuntu 4.8.4 2ubuntu1 14.04.4 4.8.4 cmake version version 3.11.1 python version 2.7 cuda available n cuda runtime version 10.0.130 gpu models configuration could collect nvidia driver version could collect cudnn version probably one following usr lib x86 64 linux gnu libcudnn.so.5.1.5 usr lib x86 64 linux gnu libcudnn.so.6.0.21 versions relevant libraries pip numpy 1.8.2 conda could collect additional context attached cmakeoutput cmakeerror files. cmakeerror.log https github.com pytorch pytorch files 3384330 cmakeerror.log cmakeoutput.log https github.com pytorch pytorch files 3384331 cmakeoutput.log,0,build pytorch libtorch tbb support failing,build pytorch libtorch tbb support failing bug build pytorch libtorch tbb support failing reproduce steps reproduce behavior 1. set environment variables use tbb 2. build expected behavior builds successfully. building openmp working environment. environment please copy paste output environment collection script https raw.githubusercontent.com pytorch pytorch master torch utils collect env.py fill checklist manually . get script run collecting environment information... pytorch version n debug build n cuda used build pytorch n os ubuntu 14.04.6 lts gcc version ubuntu 4.8.4 2ubuntu1 14.04.4 4.8.4 cmake version version 3.11.1 python version 2.7 cuda available n cuda runtime version 10.0.130 gpu models configuration could collect nvidia driver version could collect cudnn version probably one following usr lib x86 64 linux gnu libcudnn.so.5.1.5 usr lib x86 64 linux gnu libcudnn.so.6.0.21 versions relevant libraries pip numpy 1.8.2 conda could collect additional context attached cmakeoutput cmakeerror files. cmakeerror.log https github.com pytorch pytorch files 3384330 cmakeerror.log cmakeoutput.log https github.com pytorch pytorch files 3384331 cmakeoutput.log
pytorch,12210,returns following,0,packagesnotfounderror unable install torchvision anaconda prompt windows 10,packagesnotfounderror unable install torchvision anaconda prompt windows 10 returns following
