Repository,Number,Body,class,Title,Combined_Text
keras,3323,"see lot variables named like nb xx , nb classes , nb samples , etc. nb means here?",0,nb mean keras?,"nb mean keras? see lot variables named like nb xx , nb classes , nb samples , etc. nb means here?"
keras,11358,"please make sure boxes checked submit issue. issue implementation question, please ask question stackoverflow http stackoverflow.com questions tagged keras join keras slack channel https keras slack autojoin.herokuapp.com ask instead filing github issue. thank you! x check date master branch keras. update pip install git git github.com keras team keras.git upgrade deps running tensorflow, check date latest version. installation instructions found https www.tensorflow.org get started os setup . running theano, check date master branch theano. update pip install git git github.com theano theano.git upgrade deps provide link github gist python script reproduce issue copy script short .",0,error load model,"error load model please make sure boxes checked submit issue. issue implementation question, please ask question stackoverflow http stackoverflow.com questions tagged keras join keras slack channel https keras slack autojoin.herokuapp.com ask instead filing github issue. thank you! x check date master branch keras. update pip install git git github.com keras team keras.git upgrade deps running tensorflow, check date latest version. installation instructions found https www.tensorflow.org get started os setup . running theano, check date master branch theano. update pip install git git github.com theano theano.git upgrade deps provide link github gist python script reproduce issue copy script short ."
keras,8373,"ran code several times different pcs recent days, code able correctly generate samples. samples generated pure black, that, black image. ran code 50 epoches, keras 2 recent updated , theano tensorflow backend tried. noticed code, set discriminator.trainable false done line 160, seems never set true loop training. discriminator initialized never trained process? ! window https user images.githubusercontent.com 15433614 32375122 5d0e4396 c098 11e7 97f2 48bb5e69d1d8.png",0,meeting trouble running examples mnist acgan.py acgan model,"meeting trouble running examples mnist acgan.py acgan model ran code several times different pcs recent days, code able correctly generate samples. samples generated pure black, that, black image. ran code 50 epoches, keras 2 recent updated , theano tensorflow backend tried. noticed code, set discriminator.trainable false done line 160, seems never set true loop training. discriminator initialized never trained process? ! window https user images.githubusercontent.com 15433614 32375122 5d0e4396 c098 11e7 97f2 48bb5e69d1d8.png"
keras,5360,want implement lstm gru language model keras. seems one challenge. generate softmax vocabularies? i.e. cannot access weight embedding layer either implemented loss function well function lambda layer.,0,implement lstm gru language model keras?,implement lstm gru language model keras? want implement lstm gru language model keras. seems one challenge. generate softmax vocabularies? i.e. cannot access weight embedding layer either implemented loss function well function lambda layer.
keras,2145,"optimizer's class get config method returns dictionary single key name . however, optimizer also receive clipnorm clipvalue keyword arguments. would nice also add dictionary returned get config set. x check date master branch keras. update pip install git git github.com fchollet keras.git upgrade deps x running theano, check date master branch theano. update pip install git git github.com theano theano.git upgrade deps x provide link github gist python script reproduce issue copy script short . happy implement feature.",0,include clipnorm clipvalue optimizer.get config output,"include clipnorm clipvalue optimizer.get config output optimizer's class get config method returns dictionary single key name . however, optimizer also receive clipnorm clipvalue keyword arguments. would nice also add dictionary returned get config set. x check date master branch keras. update pip install git git github.com fchollet keras.git upgrade deps x running theano, check date master branch theano. update pip install git git github.com theano theano.git upgrade deps x provide link github gist python script reproduce issue copy script short . happy implement feature."
keras,6156,"please make sure boxes checked submit issue. issue implementation question, please ask question stackoverflow http stackoverflow.com questions tagged keras join keras slack channel https keras slack autojoin.herokuapp.com ask instead filing github issue. thank you! check date master branch keras. update pip install git git github.com fchollet keras.git upgrade deps running tensorflow, check date latest version. installation instructions found https www.tensorflow.org get started os setup . running theano, check date master branch theano. update pip install git git github.com theano theano.git upgrade deps provide link github gist python script reproduce issue copy script short .",0,"want use seq2seq model q a,but know output lstm decoder ,is array probability??","want use seq2seq model q a,but know output lstm decoder ,is array probability?? please make sure boxes checked submit issue. issue implementation question, please ask question stackoverflow http stackoverflow.com questions tagged keras join keras slack channel https keras slack autojoin.herokuapp.com ask instead filing github issue. thank you! check date master branch keras. update pip install git git github.com fchollet keras.git upgrade deps running tensorflow, check date latest version. installation instructions found https www.tensorflow.org get started os setup . running theano, check date master branch theano. update pip install git git github.com theano theano.git upgrade deps provide link github gist python script reproduce issue copy script short ."
keras,7089,"fchollet enable autocancelation travis? tested cancel redundant builds example, push twice pr . think enabled could wrong. https blog.travis ci.com 2017 03 22 introducing auto cancellation travis seems lot work recently, especially new backend. could help cut back little bit. cheers",0,autocancelation,"autocancelation fchollet enable autocancelation travis? tested cancel redundant builds example, push twice pr . think enabled could wrong. https blog.travis ci.com 2017 03 22 introducing auto cancellation travis seems lot work recently, especially new backend. could help cut back little bit. cheers"
keras,100,"key features keras time hits v1.0. visualization tools, possibly built top bokeh. able see everything that's going experiment, maybe even manage experiments gui. total visualization key good research. easy support spearmint hyperparameter search. complete unit tests. recent regularizers constraints debacle left kaggle users confused highlights reliable unit tests absolute priority. want able develop quality code safely confidence. better convnet features, including fft convolutions, maybe new padding options. medium term look incorporating support nervana systems' fast convolution kernels. let's stay state art support non sequential models, way done merge container takes list sequential models turns single output fork container replicates output sequential model list sequential models would trainable end end, course . see anything would like work on, please post thoughts would incorporate current architecture data structures. opportunity make big contribution deep learning ecosystem!",0,roadmap,"roadmap key features keras time hits v1.0. visualization tools, possibly built top bokeh. able see everything that's going experiment, maybe even manage experiments gui. total visualization key good research. easy support spearmint hyperparameter search. complete unit tests. recent regularizers constraints debacle left kaggle users confused highlights reliable unit tests absolute priority. want able develop quality code safely confidence. better convnet features, including fft convolutions, maybe new padding options. medium term look incorporating support nervana systems' fast convolution kernels. let's stay state art support non sequential models, way done merge container takes list sequential models turns single output fork container replicates output sequential model list sequential models would trainable end end, course . see anything would like work on, please post thoughts would incorporate current architecture data structures. opportunity make big contribution deep learning ecosystem!"
keras,8227,"paramater generatorenqueuer called 'random seed', everywhere else throughout keras, called 'seed'. rename it, provide backward compatibility not? https github.com fchollet keras blob master keras utils data utils.py l556",0,api inconsistency generatorenqueuer random seed,"api inconsistency generatorenqueuer random seed paramater generatorenqueuer called 'random seed', everywhere else throughout keras, called 'seed'. rename it, provide backward compatibility not? https github.com fchollet keras blob master keras utils data utils.py l556"
keras,2326,"hi, using following piece report training progress working before, upgrading latest , looks supplied anymore. gives keyerror. suspect related deprecated. looks documentation http keras.io callbacks updated keys well. thank much.",0,epoch end callback receive acc key logs argument anymore?,"epoch end callback receive acc key logs argument anymore? hi, using following piece report training progress working before, upgrading latest , looks supplied anymore. gives keyerror. suspect related deprecated. looks documentation http keras.io callbacks updated keys well. thank much."
keras,5291,"quite new keras. trying accomplish train word level text generation module. overcome problem varying length sentences training data, set batch size 1 trained model statefull true. predict next word given word. tried concatenate generated word input predict function case get output shape array predictions word input wished single prediction next word, considering previous words want design something like give start token generate say concatenate start token get start token ie add new row input vector next word generated consider start token word generate next word on.... current code batch function generates x arrays representing shape len corpus, 1, vocabulary one word ahead x like x you.... you..... thanks advance",0,text generation kearas lstm varying time step,"text generation kearas lstm varying time step quite new keras. trying accomplish train word level text generation module. overcome problem varying length sentences training data, set batch size 1 trained model statefull true. predict next word given word. tried concatenate generated word input predict function case get output shape array predictions word input wished single prediction next word, considering previous words want design something like give start token generate say concatenate start token get start token ie add new row input vector next word generated consider start token word generate next word on.... current code batch function generates x arrays representing shape len corpus, 1, vocabulary one word ahead x like x you.... you..... thanks advance"
keras,7548,returns parameter name accept. reproduce raises,0,kerasregressor kerasclassifier get params set params incompatible,kerasregressor kerasclassifier get params set params incompatible returns parameter name accept. reproduce raises
keras,6580,"hi, sure documentation categorical crossentropy seems compatible tensorflow one. mean look documentation loss functions i. e. https keras.io losses available loss functions end note categorical crossentropy. sentence note using categorical crossentropy loss, targets categorical format e.g. 10 classes, target sample 10 dimensional vector zeros expect 1 index corresponding class sample . understand possible target e.g. 0, 0, 1, 0, 0 ? tensorflow documentation softmax cross entropy logits https www.tensorflow.org api docs python tf nn softmax cross entropy logits classes mutually exclusive, probabilities need be. required row labels valid probability distribution. understand means target possible 0.0, 0.75, 0.25, 0.0, 0.0 ? categorical crossentropy defined https github.com tensorflow tensorflow blob r1.1 tensorflow contrib keras python keras backend.py indeed returns softmax cross entropy logits. missing something yes really sorry ? best wishes dawid",0,note categorical crossentropy?,"note categorical crossentropy? hi, sure documentation categorical crossentropy seems compatible tensorflow one. mean look documentation loss functions i. e. https keras.io losses available loss functions end note categorical crossentropy. sentence note using categorical crossentropy loss, targets categorical format e.g. 10 classes, target sample 10 dimensional vector zeros expect 1 index corresponding class sample . understand possible target e.g. 0, 0, 1, 0, 0 ? tensorflow documentation softmax cross entropy logits https www.tensorflow.org api docs python tf nn softmax cross entropy logits classes mutually exclusive, probabilities need be. required row labels valid probability distribution. understand means target possible 0.0, 0.75, 0.25, 0.0, 0.0 ? categorical crossentropy defined https github.com tensorflow tensorflow blob r1.1 tensorflow contrib keras python keras backend.py indeed returns softmax cross entropy logits. missing something yes really sorry ? best wishes dawid"
keras,3806,"hello , want ask opinion happening. explain yesterday, models simple working today. code follows code words 100 200 embedding size setup. produces following error. error produced use cnn lstm word2vec vectors. weird part models working yesterday value test them. thanks, nick",0,"lstm input shape error,","lstm input shape error, hello , want ask opinion happening. explain yesterday, models simple working today. code follows code words 100 200 embedding size setup. produces following error. error produced use cnn lstm word2vec vectors. weird part models working yesterday value test them. thanks, nick"
keras,3647,"error message full code attached using theano backend. using gpu device 0 geforce gtx 1060 3gb cnmem enabled initial size 81.0 memory, cudnn 5005 6l, 3l, 150l, 150l data predict traceback recent call last file c program files x86 jetbrains pycharm edu 2.0.4 helpers pydev pydevd.py , line 2411, globals debugger.run setup 'file' , none, none, module file c program files x86 jetbrains pycharm edu 2.0.4 helpers pydev pydevd.py , line 1802, run launch file, globals, locals execute script file c users byoru pycharmprojects maillession firstnn canvas.py , line 50, output model.predict testarrnp, batch size 2,verbose 1 file c program files x86 microsoft visual studio 12.0 vc theano keras keras models.py , line 664, predict return self.model.predict x, batch size batch size, verbose verbose file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine training.py , line 1180, predict batch size batch size, verbose verbose file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine training.py , line 879, predict loop batch outs f ins batch file c program files x86 microsoft visual studio 12.0 vc theano keras keras backend theano backend.py , line 655, call return self.function inputs file c program files x86 microsoft visual studio 12.0 vc theano theano compile function module.py , line 879, call storage map getattr self.fn, 'storage map', none file c program files x86 microsoft visual studio 12.0 vc theano theano gof link.py , line 325, raise op reraise exc type, exc value, exc trace file c program files x86 microsoft visual studio 12.0 vc theano theano compile function module.py , line 866, call self.fn output subset none else file c program files x86 microsoft visual studio 12.0 vc theano theano gof op.py , line 908, rval r p n, x 0 x , file c program files x86 microsoft visual studio 12.0 vc theano theano tensor nnet abstract conv.py , line 848, perform conv self.conv2d img, kern, mode valid , dilation self.filter dilation file c program files x86 microsoft visual studio 12.0 vc theano theano tensor nnet abstract conv.py , line 775, conv2d dilated kern n, im0, , indexerror index 1 bounds axis 1 size 1 apply node caused error abstractconv2d border mode 'valid', subsample 1, 1 , filter flip true, imshp none, none, none, none , kshp 32, 3, 3, 3 , filter dilation 1, 1 convolution2d input 1, hostfromgpu.0 toposort index 33 inputs types tensortype float32, 4d , tensortype float32, 4d inputs shapes 2l, 3l, 150l, 150l , 32l, 1l, 3l, 3l inputs strides 270000l, 90000l, 600l, 4l , 36l, 36l, 12l, 4l inputs values 'not shown', 'not shown' inputs type num 11, 11 outputs clients elemwise add,no inplace abstractconv2d border mode 'valid', subsample 1, 1 , filter flip true, imshp none, none, none, none , kshp 32, 3, 3, 3 , filter dilation 1, 1 .0, reshape 4 .0 backtrace node created use theano flag traceback.limit n make longer file c users byoru pycharmprojects maillession firstnn canvas.py , line 11, model.add convolution2d 32, 3, 3, input shape 3, 150, 150 file c program files x86 microsoft visual studio 12.0 vc theano keras keras models.py , line 275, add layer.create input layer batch input shape, input dtype file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine topology.py , line 367, create input layer self x file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine topology.py , line 511, call self.add inbound node inbound layers, node indices, tensor indices file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine topology.py , line 569, add inbound node node.create node self, inbound layers, node indices, tensor indices file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine topology.py , line 150, create node output tensors list outbound layer.call input tensors 0 , mask input masks 0 file c program files x86 microsoft visual studio 12.0 vc theano keras keras layers convolutional.py , line 353, call filter shape self.w shape file c program files x86 microsoft visual studio 12.0 vc theano keras keras backend theano backend.py , line 1073, conv2d filter shape filter shape debugprint apply node abstractconv2d border mode 'valid', subsample 1, 1 , filter flip true, imshp none, none, none, none , kshp 32, 3, 3, 3 , filter dilation 1, 1 id '' convolution2d input 1 id b hostfromgpu id c '' convolution2d 1 w id storage map footprint dense 1 w, shared input, shape 18496, 64 , elemsize 4 byte , totalsize 4734976 byte convolution2d input 1, input, shape 2l, 3l, 150l, 150l , elemsize 4 byte , totalsize 540000 byte , shared input, shape 92160, , elemsize 4 byte , totalsize 368640 byte , shared input, shape 92160, , elemsize 4 byte , totalsize 368640 byte , shared input, shape 92160, , elemsize 4 byte , totalsize 368640 byte convolution2d 3 w, shared input, shape 64, 32, 3, 3 , elemsize 4 byte , totalsize 73728 byte convolution2d 2 w, shared input, shape 32, 32, 3, 3 , elemsize 4 byte , totalsize 36864 byte hostfromgpu.0, shape 32l, 1l, 3l, 3l , elemsize 4 byte , totalsize 1152 byte convolution2d 1 w, shared input, shape 32, 1, 3, 3 , elemsize 4 byte , totalsize 1152 byte convolution2d 3 b, shared input, shape 64, , elemsize 4 byte , totalsize 256 byte dense 1 b, shared input, shape 64, , elemsize 4 byte , totalsize 256 byte dense 2 w, shared input, shape 64, 1 , elemsize 4 byte , totalsize 256 byte convolution2d 1 b, shared input, shape 32, , elemsize 4 byte , totalsize 128 byte convolution2d 2 b, shared input, shape 32, , elemsize 4 byte , totalsize 128 byte tensorconstant 1 32 1 1 , shape 4l, , elemsize 4 byte , totalsize 16 byte tensorconstant 1 64 1 1 , shape 4l, , elemsize 4 byte , totalsize 16 byte tensorconstant 1 32 1 1 , shape 4l, , elemsize 4 byte , totalsize 16 byte constant 0 , shape , elemsize 8 byte , totalsize 8.0 byte constant 0 , shape , elemsize 8 byte , totalsize 8.0 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte dense 2 b, shared input, shape 1, , elemsize 4 byte , totalsize 4 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte dimshuffle x,x,x,x .0, shape 1l, 1l, 1l, 1l , elemsize 4 byte , totalsize 4 byte tensorconstant 0.800000011921 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.800000011921 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte dimshuffle x,x .0, shape 1l, 1l , elemsize 4 byte , totalsize 4 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 1.0 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte dimshuffle x,x,x,x .0, shape 1l, 1l, 1l, 1l , elemsize 4 byte , totalsize 4 byte dimshuffle x,x,x,x .0, shape 1l, 1l, 1l, 1l , elemsize 4 byte , totalsize 4 byte tensorconstant 0.800000011921 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.800000011921 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.0 , shape , elemsize 4 byte , totalsize 4.0 byte dimshuffle x,x,x,x .0, shape 1l, 1l, 1l, 1l , elemsize 1 byte , totalsize 1 byte dimshuffle x,x,x,x .0, shape 1l, 1l, 1l, 1l , elemsize 1 byte , totalsize 1 byte dimshuffle x,x .0, shape 1l, 1l , elemsize 1 byte , totalsize 1 byte keras learning phase, input, shape , elemsize 1 byte , totalsize 1.0 byte totalsize 6494952.0 byte 0.006 gb totalsize inputs 6493781.0 byte 0.006 gb full code import numpy np import os pil import image keras.models import sequential keras.layers import convolution2d, maxpooling2d keras.layers import activation, dropout, flatten, dense keras.preprocessing.image import imagedatagenerator model sequential model.add convolution2d 32, 3, 3, input shape 3, 150, 150 model.add activation 'relu' model.add maxpooling2d pool size 2, 2 model.add convolution2d 32, 3, 3 model.add activation 'relu' model.add maxpooling2d pool size 2, 2 model.add dropout 0.2 model.add convolution2d 64, 3, 3 model.add activation 'relu' model.add maxpooling2d pool size 2, 2 model.add dropout 0.2 model.add flatten converts 3d feature maps 1d feature vectors model.add dense 64 model.add activation 'relu' model.add dropout 0.5 model.add dense 1 model.add activation 'sigmoid' model.load weights 'weight1.h5' model.compile loss 'binary crossentropy', optimizer 'rmsprop', metrics 'accuracy' path 'test' testarr item os.listdir path imgpath path ' ' item img image.open imgpath resizedimg img.resize 150,150 ,image.antialias data np.array resizedimg data2 data.transpose 2,0,1 testarr.append data2 testarrnp np.asarray testarr print testarrnp.shape output model.predict testarrnp, batch size 2,verbose 1 print output",0,theanio flag error predict cnn,"theanio flag error predict cnn error message full code attached using theano backend. using gpu device 0 geforce gtx 1060 3gb cnmem enabled initial size 81.0 memory, cudnn 5005 6l, 3l, 150l, 150l data predict traceback recent call last file c program files x86 jetbrains pycharm edu 2.0.4 helpers pydev pydevd.py , line 2411, globals debugger.run setup 'file' , none, none, module file c program files x86 jetbrains pycharm edu 2.0.4 helpers pydev pydevd.py , line 1802, run launch file, globals, locals execute script file c users byoru pycharmprojects maillession firstnn canvas.py , line 50, output model.predict testarrnp, batch size 2,verbose 1 file c program files x86 microsoft visual studio 12.0 vc theano keras keras models.py , line 664, predict return self.model.predict x, batch size batch size, verbose verbose file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine training.py , line 1180, predict batch size batch size, verbose verbose file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine training.py , line 879, predict loop batch outs f ins batch file c program files x86 microsoft visual studio 12.0 vc theano keras keras backend theano backend.py , line 655, call return self.function inputs file c program files x86 microsoft visual studio 12.0 vc theano theano compile function module.py , line 879, call storage map getattr self.fn, 'storage map', none file c program files x86 microsoft visual studio 12.0 vc theano theano gof link.py , line 325, raise op reraise exc type, exc value, exc trace file c program files x86 microsoft visual studio 12.0 vc theano theano compile function module.py , line 866, call self.fn output subset none else file c program files x86 microsoft visual studio 12.0 vc theano theano gof op.py , line 908, rval r p n, x 0 x , file c program files x86 microsoft visual studio 12.0 vc theano theano tensor nnet abstract conv.py , line 848, perform conv self.conv2d img, kern, mode valid , dilation self.filter dilation file c program files x86 microsoft visual studio 12.0 vc theano theano tensor nnet abstract conv.py , line 775, conv2d dilated kern n, im0, , indexerror index 1 bounds axis 1 size 1 apply node caused error abstractconv2d border mode 'valid', subsample 1, 1 , filter flip true, imshp none, none, none, none , kshp 32, 3, 3, 3 , filter dilation 1, 1 convolution2d input 1, hostfromgpu.0 toposort index 33 inputs types tensortype float32, 4d , tensortype float32, 4d inputs shapes 2l, 3l, 150l, 150l , 32l, 1l, 3l, 3l inputs strides 270000l, 90000l, 600l, 4l , 36l, 36l, 12l, 4l inputs values 'not shown', 'not shown' inputs type num 11, 11 outputs clients elemwise add,no inplace abstractconv2d border mode 'valid', subsample 1, 1 , filter flip true, imshp none, none, none, none , kshp 32, 3, 3, 3 , filter dilation 1, 1 .0, reshape 4 .0 backtrace node created use theano flag traceback.limit n make longer file c users byoru pycharmprojects maillession firstnn canvas.py , line 11, model.add convolution2d 32, 3, 3, input shape 3, 150, 150 file c program files x86 microsoft visual studio 12.0 vc theano keras keras models.py , line 275, add layer.create input layer batch input shape, input dtype file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine topology.py , line 367, create input layer self x file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine topology.py , line 511, call self.add inbound node inbound layers, node indices, tensor indices file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine topology.py , line 569, add inbound node node.create node self, inbound layers, node indices, tensor indices file c program files x86 microsoft visual studio 12.0 vc theano keras keras engine topology.py , line 150, create node output tensors list outbound layer.call input tensors 0 , mask input masks 0 file c program files x86 microsoft visual studio 12.0 vc theano keras keras layers convolutional.py , line 353, call filter shape self.w shape file c program files x86 microsoft visual studio 12.0 vc theano keras keras backend theano backend.py , line 1073, conv2d filter shape filter shape debugprint apply node abstractconv2d border mode 'valid', subsample 1, 1 , filter flip true, imshp none, none, none, none , kshp 32, 3, 3, 3 , filter dilation 1, 1 id '' convolution2d input 1 id b hostfromgpu id c '' convolution2d 1 w id storage map footprint dense 1 w, shared input, shape 18496, 64 , elemsize 4 byte , totalsize 4734976 byte convolution2d input 1, input, shape 2l, 3l, 150l, 150l , elemsize 4 byte , totalsize 540000 byte , shared input, shape 92160, , elemsize 4 byte , totalsize 368640 byte , shared input, shape 92160, , elemsize 4 byte , totalsize 368640 byte , shared input, shape 92160, , elemsize 4 byte , totalsize 368640 byte convolution2d 3 w, shared input, shape 64, 32, 3, 3 , elemsize 4 byte , totalsize 73728 byte convolution2d 2 w, shared input, shape 32, 32, 3, 3 , elemsize 4 byte , totalsize 36864 byte hostfromgpu.0, shape 32l, 1l, 3l, 3l , elemsize 4 byte , totalsize 1152 byte convolution2d 1 w, shared input, shape 32, 1, 3, 3 , elemsize 4 byte , totalsize 1152 byte convolution2d 3 b, shared input, shape 64, , elemsize 4 byte , totalsize 256 byte dense 1 b, shared input, shape 64, , elemsize 4 byte , totalsize 256 byte dense 2 w, shared input, shape 64, 1 , elemsize 4 byte , totalsize 256 byte convolution2d 1 b, shared input, shape 32, , elemsize 4 byte , totalsize 128 byte convolution2d 2 b, shared input, shape 32, , elemsize 4 byte , totalsize 128 byte tensorconstant 1 32 1 1 , shape 4l, , elemsize 4 byte , totalsize 16 byte tensorconstant 1 64 1 1 , shape 4l, , elemsize 4 byte , totalsize 16 byte tensorconstant 1 32 1 1 , shape 4l, , elemsize 4 byte , totalsize 16 byte constant 0 , shape , elemsize 8 byte , totalsize 8.0 byte constant 0 , shape , elemsize 8 byte , totalsize 8.0 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte dense 2 b, shared input, shape 1, , elemsize 4 byte , totalsize 4 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte dimshuffle x,x,x,x .0, shape 1l, 1l, 1l, 1l , elemsize 4 byte , totalsize 4 byte tensorconstant 0.800000011921 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.800000011921 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte dimshuffle x,x .0, shape 1l, 1l , elemsize 4 byte , totalsize 4 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 1.0 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.5 , shape , elemsize 4 byte , totalsize 4.0 byte dimshuffle x,x,x,x .0, shape 1l, 1l, 1l, 1l , elemsize 4 byte , totalsize 4 byte dimshuffle x,x,x,x .0, shape 1l, 1l, 1l, 1l , elemsize 4 byte , totalsize 4 byte tensorconstant 0.800000011921 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.800000011921 , shape , elemsize 4 byte , totalsize 4.0 byte tensorconstant 0.0 , shape , elemsize 4 byte , totalsize 4.0 byte dimshuffle x,x,x,x .0, shape 1l, 1l, 1l, 1l , elemsize 1 byte , totalsize 1 byte dimshuffle x,x,x,x .0, shape 1l, 1l, 1l, 1l , elemsize 1 byte , totalsize 1 byte dimshuffle x,x .0, shape 1l, 1l , elemsize 1 byte , totalsize 1 byte keras learning phase, input, shape , elemsize 1 byte , totalsize 1.0 byte totalsize 6494952.0 byte 0.006 gb totalsize inputs 6493781.0 byte 0.006 gb full code import numpy np import os pil import image keras.models import sequential keras.layers import convolution2d, maxpooling2d keras.layers import activation, dropout, flatten, dense keras.preprocessing.image import imagedatagenerator model sequential model.add convolution2d 32, 3, 3, input shape 3, 150, 150 model.add activation 'relu' model.add maxpooling2d pool size 2, 2 model.add convolution2d 32, 3, 3 model.add activation 'relu' model.add maxpooling2d pool size 2, 2 model.add dropout 0.2 model.add convolution2d 64, 3, 3 model.add activation 'relu' model.add maxpooling2d pool size 2, 2 model.add dropout 0.2 model.add flatten converts 3d feature maps 1d feature vectors model.add dense 64 model.add activation 'relu' model.add dropout 0.5 model.add dense 1 model.add activation 'sigmoid' model.load weights 'weight1.h5' model.compile loss 'binary crossentropy', optimizer 'rmsprop', metrics 'accuracy' path 'test' testarr item os.listdir path imgpath path ' ' item img image.open imgpath resizedimg img.resize 150,150 ,image.antialias data np.array resizedimg data2 data.transpose 2,0,1 testarr.append data2 testarrnp np.asarray testarr print testarrnp.shape output model.predict testarrnp, batch size 2,verbose 1 print output"
keras,6129,"keras throws error first layer layer pretty unusual use case, work . seems definition layer simply def linear x return x topology properly created. here's simple script reproduce error keras.models import sequential keras.layers import dense, activation import numpy np def build net bug activation model sequential model.add activation activation,input shape 12, model.add dense 2 model.compile loss 'categorical crossentropy', optimizer 'sgd' return model model build net bug 'linear' model.train batch np.zeros 32,12 ,np.zeros 32,2 print 'ok' producted following error path experimental keras keras engine topology.py 1516 userwarning model inputs must come keras input layer, cannot output previous non input layer. here, tensor specified input sequential 1 model input tensor, generated layer activation 1. note input tensors instantiated via . tensor caused issue activation 1 input 0 str x.name traceback recent call last file test keras bug 2.py , line 12, model build net bug 'linear' file test keras bug 2.py , line 9, build net bug model.compile loss 'categorical crossentropy', optimizer 'sgd' file path experimental keras keras models.py , line 761, compile self.build file path experimental keras keras models.py , line 520, build name self.name ' model' file path experimental keras keras legacy interfaces.py , line 88, wrapper return func args, kwargs file path experimental keras keras engine topology.py , line 1569, init layer.is placeholder attributeerror 'activation' object attribute 'is placeholder' replacting activation fixes issue. suggestions best way fix preferably without impacting performance ?",0,bug error using activation 'linear' first layer,"bug error using activation 'linear' first layer keras throws error first layer layer pretty unusual use case, work . seems definition layer simply def linear x return x topology properly created. here's simple script reproduce error keras.models import sequential keras.layers import dense, activation import numpy np def build net bug activation model sequential model.add activation activation,input shape 12, model.add dense 2 model.compile loss 'categorical crossentropy', optimizer 'sgd' return model model build net bug 'linear' model.train batch np.zeros 32,12 ,np.zeros 32,2 print 'ok' producted following error path experimental keras keras engine topology.py 1516 userwarning model inputs must come keras input layer, cannot output previous non input layer. here, tensor specified input sequential 1 model input tensor, generated layer activation 1. note input tensors instantiated via . tensor caused issue activation 1 input 0 str x.name traceback recent call last file test keras bug 2.py , line 12, model build net bug 'linear' file test keras bug 2.py , line 9, build net bug model.compile loss 'categorical crossentropy', optimizer 'sgd' file path experimental keras keras models.py , line 761, compile self.build file path experimental keras keras models.py , line 520, build name self.name ' model' file path experimental keras keras legacy interfaces.py , line 88, wrapper return func args, kwargs file path experimental keras keras engine topology.py , line 1569, init layer.is placeholder attributeerror 'activation' object attribute 'is placeholder' replacting activation fixes issue. suggestions best way fix preferably without impacting performance ?"
keras,2554,useful feature. removed? could readded?,0,multiple workers gone fit generator,multiple workers gone fit generator useful feature. removed? could readded?
keras,2028,"hi,everybody. convolution network, want use autoencode convolution network out, order learn condensed features. convolution part below, next? covolution part convolutionpart sequential convolutionpart.add convolution1d 100,3,input shape trian 1 .shape,300 convolutionpart.add maxpooling1d pool length 4 autoencoder",0,build autoencode layers?,"build autoencode layers? hi,everybody. convolution network, want use autoencode convolution network out, order learn condensed features. convolution part below, next? covolution part convolutionpart sequential convolutionpart.add convolution1d 100,3,input shape trian 1 .shape,300 convolutionpart.add maxpooling1d pool length 4 autoencoder"
keras,1614,"dear all, would like use imagedatagenerator regression problem detect facial key points https www.kaggle.com c facial keypoints detection . looking code got feeling value modified images transformed. true ? planning support kind regression mode parallel classification one",0,imagedatagenerator regression problem,"imagedatagenerator regression problem dear all, would like use imagedatagenerator regression problem detect facial key points https www.kaggle.com c facial keypoints detection . looking code got feeling value modified images transformed. true ? planning support kind regression mode parallel classification one"
