Repository,Number,Body,class,Title,Combined_Text
incubator-mxnet,11879,scala many warnings due different dependencies requiring different versions scala below. one option consider using scala 2.12 needs analysis breaks compatibility.,0,mxnet scala scala build produces warnings.,mxnet scala scala build produces warnings. scala many warnings due different dependencies requiring different versions scala below. one option consider using scala 2.12 needs analysis breaks compatibility.
incubator-mxnet,8444,"built mxnet cpp, copied libmxnet.so libmxnet static.a project well headers, build error says exactly happened?",0,include mxnet cpp operator.hpp 157 31 error expected ' ' end declaration std vector outputs output,"include mxnet cpp operator.hpp 157 31 error expected ' ' end declaration std vector outputs output built mxnet cpp, copied libmxnet.so libmxnet static.a project well headers, build error says exactly happened?"
incubator-mxnet,2710,"hi all, support elastic sgd ?",0,elastic sgd,"elastic sgd hi all, support elastic sgd ?"
incubator-mxnet,16515,"run mxnet c interface example image classification predict.cc https github.com apache incubator mxnet blob master example image classification predict cpp image classification predict.cc windows7 visual studio 14 2015, cannot exits normally. comment mxnet predictor free api , exit successfully.",0,"mxnet c interface, run image classification predict.cc example cannot exits normally","mxnet c interface, run image classification predict.cc example cannot exits normally run mxnet c interface example image classification predict.cc https github.com apache incubator mxnet blob master example image classification predict cpp image classification predict.cc windows7 visual studio 14 2015, cannot exits normally. comment mxnet predictor free api , exit successfully."
incubator-mxnet,11654,"11631, build passing http jenkins.mxnet ci.amazon ml.com blue organizations jenkins incubator mxnet detail pr 11631 8 pipeline, status pr updated. ! screen shot 2018 07 11 2 16 43 pm https user images.githubusercontent.com 11465736 42599755 20d30ab4 8515 11e8 903c d92e93eab429.png",0,ci problem build status reflected pr,"ci problem build status reflected pr 11631, build passing http jenkins.mxnet ci.amazon ml.com blue organizations jenkins incubator mxnet detail pr 11631 8 pipeline, status pr updated. ! screen shot 2018 07 11 2 16 43 pm https user images.githubusercontent.com 11465736 42599755 20d30ab4 8515 11e8 903c d92e93eab429.png"
incubator-mxnet,11462,"description small batch, sparse linear classification uses cpu, throughput small. environment info required machine used aws ami, c5.9xlarge, steps repro 1. pip2 install mxnet mkl 2. git clone mxnet 3. directory , run see throughput around 600 samples sec. tried set things like . seems setting this, cpu usage reduces half cores used , throughput reduced. even case setting . question set things increase throughput linear classfication training single machine multiple cores? mxnet currently optimize direction i.e. using things like hogwild! . thanks advance. lcytzk",0,throughput sparse linear classification small small batch size,"throughput sparse linear classification small small batch size description small batch, sparse linear classification uses cpu, throughput small. environment info required machine used aws ami, c5.9xlarge, steps repro 1. pip2 install mxnet mkl 2. git clone mxnet 3. directory , run see throughput around 600 samples sec. tried set things like . seems setting this, cpu usage reduces half cores used , throughput reduced. even case setting . question set things increase throughput linear classfication training single machine multiple cores? mxnet currently optimize direction i.e. using things like hogwild! . thanks advance. lcytzk"
incubator-mxnet,4449,"environment info operating system win7 64 compiler vs 2013 12.0.3 update 4 3rd library cudnn 4, openblas, opencv2, cuda 7.5 mxnet version yajiedesign gpu release 2016 12 29,2016 11 25,2016 09 09 python version distribution anaconda python 2.7.11 error info mxnet.base.mxneterror 15 45 06 program files x86 jenkins workspace mxnet mxnet src operator rnn.cu 24 rnn available cudnn moment. description 1. cnn module run quickly produce good results gpu. cudnn put c program files nvidia gpu computing toolkit cuda v7.5. think cudnn ok 2. run rnn cell demo.py, error shows mxnet.base.mxneterror 15 45 06 program files x86 jenkins workspace mxnet mxnet src operator rnn.cu 24 rnn available cudnn moment. 3. change many many prebuilt yajiedesign version, error occurs still. addition, would appreciate rnn corresponding models symbols, like codes bucket io.py, programmed standard mxnet library easily use. means, compose several existed symbol, wrap input samples, labels get complete char rnn model speech rnn model. ideal assumption data mx.sym.sequencevariable name 'data',bucket 5,10,15 rnn mx.sym.rnn name 'rnn',data ...,num filter",0,error occured runing rnn cell demo.py yajiedesign mxnet release,"error occured runing rnn cell demo.py yajiedesign mxnet release environment info operating system win7 64 compiler vs 2013 12.0.3 update 4 3rd library cudnn 4, openblas, opencv2, cuda 7.5 mxnet version yajiedesign gpu release 2016 12 29,2016 11 25,2016 09 09 python version distribution anaconda python 2.7.11 error info mxnet.base.mxneterror 15 45 06 program files x86 jenkins workspace mxnet mxnet src operator rnn.cu 24 rnn available cudnn moment. description 1. cnn module run quickly produce good results gpu. cudnn put c program files nvidia gpu computing toolkit cuda v7.5. think cudnn ok 2. run rnn cell demo.py, error shows mxnet.base.mxneterror 15 45 06 program files x86 jenkins workspace mxnet mxnet src operator rnn.cu 24 rnn available cudnn moment. 3. change many many prebuilt yajiedesign version, error occurs still. addition, would appreciate rnn corresponding models symbols, like codes bucket io.py, programmed standard mxnet library easily use. means, compose several existed symbol, wrap input samples, labels get complete char rnn model speech rnn model. ideal assumption data mx.sym.sequencevariable name 'data',bucket 5,10,15 rnn mx.sym.rnn name 'rnn',data ...,num filter"
incubator-mxnet,3685,"followed tutorial http mxnet.io multi devices.html distributed training multiple machines try train example image classification train mnist.py. failed launcher mpi ssh. successfully run script never trains report error. stuck kill manually. set environment variables nodes export dmlc interface em3 export ps verbose 2 hosts 158.1xx.x.80 158.1xx.x.81 ssh script running, training processes distributed remover servers... nothing happens afterwards. .. .. tools launch.py launcher ssh n 2 1 h hosts python train mnist.py network lenet gpus 0,1,2,3 kv store dist sync 17 16 55 src van.cc 69 bind role scheduler, id 1, ip 158.1xx.x.80, port 9091, recovery 0 17 17 00 src van.cc 155 ? 1. meta request 0, timestamp 0, control cmd add node, node role server, ip 158.1xx.x.80, port 50368, recovery 0 17 17 00 src van.cc 155 ? 1. meta request 0, timestamp 0, control cmd add node, node role worker, ip 158.1xx.x.80, port 51877, recovery 0 killed signal 2. killed signal 2. killed signal 2. 2016 11 01 17 22 15,238 info stop luancher try increase number worker .. .. tools launch.py launcher ssh n 4 1 h hosts python train mnist.py network lenet gpus 0,1,2,3 kv store dist sync 17 25 19 src van.cc 69 bind role scheduler, id 1, ip 158.1xx.x.80, port 9092, recovery 0 17 25 24 src van.cc 155 ? 1. meta request 0, timestamp 0, control cmd add node, node role worker, ip 158.1xx.x.80, port 36202, recovery 0 17 25 29 src van.cc 155 ? 1. meta request 0, timestamp 0, control cmd add node, node role server, ip 158.1xx.x.80, port 52936, recovery 0 17 25 29 src van.cc 155 ? 1. meta request 0, timestamp 0, control cmd add node, node role worker, ip 158.1xx.x.80, port 45130, recovery 0 killed signal 2. killed signal 2. killed signal 2. killed signal 2. killed signal 2. 2016 11 01 17 28 41,265 info stop luancher find roles assigned 158.1xx.x.80 only, normal? mpi open mpi 1.10.1 training processes can't even launch remote server... .. .. tools launch.py launcher mpi n 4 1 h hosts python train mnist.py network lenet gpus 0,1,2,3 kv store dist sync 2016 11 01 17 35 05,797 info start 4 workers mpirun 17 35 06 src van.cc 69 bind role scheduler, id 1, ip 158.182.9.80, port 9091, recovery 0 2016 11 01 17 49 08,476 info stop luancher tested mpi applications, work fine. mpi bandwidth test reach 105.93mb sec. missing anything makes training multiple nodes fail? please help. document gives little info situation. thanks advance!",0,"cannot train multiple nodes, port blocked firewall","cannot train multiple nodes, port blocked firewall followed tutorial http mxnet.io multi devices.html distributed training multiple machines try train example image classification train mnist.py. failed launcher mpi ssh. successfully run script never trains report error. stuck kill manually. set environment variables nodes export dmlc interface em3 export ps verbose 2 hosts 158.1xx.x.80 158.1xx.x.81 ssh script running, training processes distributed remover servers... nothing happens afterwards. .. .. tools launch.py launcher ssh n 2 1 h hosts python train mnist.py network lenet gpus 0,1,2,3 kv store dist sync 17 16 55 src van.cc 69 bind role scheduler, id 1, ip 158.1xx.x.80, port 9091, recovery 0 17 17 00 src van.cc 155 ? 1. meta request 0, timestamp 0, control cmd add node, node role server, ip 158.1xx.x.80, port 50368, recovery 0 17 17 00 src van.cc 155 ? 1. meta request 0, timestamp 0, control cmd add node, node role worker, ip 158.1xx.x.80, port 51877, recovery 0 killed signal 2. killed signal 2. killed signal 2. 2016 11 01 17 22 15,238 info stop luancher try increase number worker .. .. tools launch.py launcher ssh n 4 1 h hosts python train mnist.py network lenet gpus 0,1,2,3 kv store dist sync 17 25 19 src van.cc 69 bind role scheduler, id 1, ip 158.1xx.x.80, port 9092, recovery 0 17 25 24 src van.cc 155 ? 1. meta request 0, timestamp 0, control cmd add node, node role worker, ip 158.1xx.x.80, port 36202, recovery 0 17 25 29 src van.cc 155 ? 1. meta request 0, timestamp 0, control cmd add node, node role server, ip 158.1xx.x.80, port 52936, recovery 0 17 25 29 src van.cc 155 ? 1. meta request 0, timestamp 0, control cmd add node, node role worker, ip 158.1xx.x.80, port 45130, recovery 0 killed signal 2. killed signal 2. killed signal 2. killed signal 2. killed signal 2. 2016 11 01 17 28 41,265 info stop luancher find roles assigned 158.1xx.x.80 only, normal? mpi open mpi 1.10.1 training processes can't even launch remote server... .. .. tools launch.py launcher mpi n 4 1 h hosts python train mnist.py network lenet gpus 0,1,2,3 kv store dist sync 2016 11 01 17 35 05,797 info start 4 workers mpirun 17 35 06 src van.cc 69 bind role scheduler, id 1, ip 158.182.9.80, port 9091, recovery 0 2016 11 01 17 49 08,476 info stop luancher tested mpi applications, work fine. mpi bandwidth test reach 105.93mb sec. missing anything makes training multiple nodes fail? please help. document gives little info situation. thanks advance!"
incubator-mxnet,8741,"description default install mxnet currently hangs running types inference particular setup c5 instances. setup openblas library is, example, installed ubuntu 14.04 issue. issue may effecting hardware skylake architecture, deterministically failing c5s. environment info required ubuntu 14.04 steps reproduce launch c5 instance type docker support. build following dockerfile package used python r scala julia perl test. also verified fails stack python. mxnet commit hash fd45517614842bfa1d32d1ba54a200eb4a0dd377 error message one frame symbols stack tried solve it? 1. new builds openblas fix issue. 2. copying openblas build ships ubuntu 16.04 fixes issue. todos test see effects skylake new cpus. contact openblas attempt get fix. create minimum reproducible example calls openblas directly bypass mxnet code pass mrt openblas. modify internal docker images use ubuntu 16.04 default base.",0,inference openblas ubuntu 14.04 hangs c5 instances.,"inference openblas ubuntu 14.04 hangs c5 instances. description default install mxnet currently hangs running types inference particular setup c5 instances. setup openblas library is, example, installed ubuntu 14.04 issue. issue may effecting hardware skylake architecture, deterministically failing c5s. environment info required ubuntu 14.04 steps reproduce launch c5 instance type docker support. build following dockerfile package used python r scala julia perl test. also verified fails stack python. mxnet commit hash fd45517614842bfa1d32d1ba54a200eb4a0dd377 error message one frame symbols stack tried solve it? 1. new builds openblas fix issue. 2. copying openblas build ships ubuntu 16.04 fixes issue. todos test see effects skylake new cpus. contact openblas attempt get fix. create minimum reproducible example calls openblas directly bypass mxnet code pass mrt openblas. modify internal docker images use ubuntu 16.04 default base."
incubator-mxnet,9193,"build mxnet use nccl 1 use nccl path usr local lib version mnxet 1.0 version nccl 1.3.4 file usr local lib run test nccl.py, seems stop multi gpus tests. set nccl debug info, output below. program seems stop going on. usage gpu like below.",0,use nccl kvstore,"use nccl kvstore build mxnet use nccl 1 use nccl path usr local lib version mnxet 1.0 version nccl 1.3.4 file usr local lib run test nccl.py, seems stop multi gpus tests. set nccl debug info, output below. program seems stop going on. usage gpu like below."
incubator-mxnet,2192,hello wanted something mx.sym.sum. 2 outputs want diff sum. leg1 leg2 outputs fullyconnected minibatch size 128 tell sum symbol take account sum per row instead summing whole matrix ?,0,mx.sym.sum take batch size account ?,mx.sym.sum take batch size account ? hello wanted something mx.sym.sum. 2 outputs want diff sum. leg1 leg2 outputs fullyconnected minibatch size 128 tell sum symbol take account sum per row instead summing whole matrix ?
incubator-mxnet,13664,"note providing complete information concise form best way get help. issue template serves checklist essential information technical issues bug reports. non technical issues feature requests, feel free present information believe best form. q discussion, please start discussion thread https discuss.mxnet.io description brief description problem 2 sentences. environment info required python diagnose.py package used python r scala julia using scala user, please provide 1. java version 2. maven version 3. scala runtime applicable r user, please provide r build info required built source compiler gcc clang mingw visual studio mxnet commit hash paste output here. build config paste content config.mk, build command. error message paste complete error message, including stack trace. minimum reproducible example using code, please provide short script reproduces error. otherwise, please provide link existing example. steps reproduce paste commands ran produced error. 1. 2. tried solve it? 1. 2.",0,dj,"dj note providing complete information concise form best way get help. issue template serves checklist essential information technical issues bug reports. non technical issues feature requests, feel free present information believe best form. q discussion, please start discussion thread https discuss.mxnet.io description brief description problem 2 sentences. environment info required python diagnose.py package used python r scala julia using scala user, please provide 1. java version 2. maven version 3. scala runtime applicable r user, please provide r build info required built source compiler gcc clang mingw visual studio mxnet commit hash paste output here. build config paste content config.mk, build command. error message paste complete error message, including stack trace. minimum reproducible example using code, please provide short script reproduces error. otherwise, please provide link existing example. steps reproduce paste commands ran produced error. 1. 2. tried solve it? 1. 2."
incubator-mxnet,4224,"environment info operating system ubuntu14.04 compiler gcc4.8.4 package used python r scala julia python mxnet version 0.7.0 installed source yes mxnet commit hash using python package, please provide python version distribution 2.7.6 using r package, please provide r error message faster rcnn train error python train end2end.py downsize voc2007 train sets to1096 images,my 980 4g memory, still report memory, want know solve problem.thank you! yx yx x8dtl mxnet example mx rcnn master python train end2end.pycalled argument namespace begin epoch 0, dataset 'pascalvoc', dataset path 'data vocdevkit', end epoch 10, epoch 1, flip true, frequent 20, gpus '0', image set '2007 trainval', kvstore 'device', lr 0.001, lr step 50000, network 'vgg', prefix 'model e2e', pretrained 'model vgg16', resume false, root path 'data', work load list none 'eps' 1e 14, 'image stride' 0, 'pixel means' array 123.68 , 116.779, 103.939 , 'scales' 600, 1000 , 'test' 'batch images' 1, 'has rpn' false, 'nms' 0.3, 'rpn min size' 16, 'rpn nms thresh' 0.7, 'rpn post nms top n' 300, 'rpn pre nms top n' 6000 , 'train' 'batch images' 1, 'batch rois' 128, 'bbox means' 0.0, 0.0, 0.0, 0.0 , 'bbox normalization precomputed' true, 'bbox regression thresh' 0.5, 'bbox stds' 0.1, 0.1, 0.2, 0.2 , 'bbox weights' array 1., 1., 1., 1. , 'bg thresh hi' 0.5, 'bg thresh lo' 0.0, 'end2end' true, 'fg fraction' 0.25, 'fg thresh' 0.5, 'rpn batch size' 256, 'rpn bbox weights' 1.0, 1.0, 1.0, 1.0 , 'rpn clobber positives' false, 'rpn fg fraction' 0.5, 'rpn min size' 16, 'rpn negative overlap' 0.3, 'rpn nms thresh' 0.7, 'rpn positive overlap' 0.7, 'rpn positive weight' 1.0, 'rpn post nms top n' 6000, 'rpn pre nms top n' 12000 num images 1096 voc 2007 trainval gt roidb loaded data cache voc 2007 trainval gt roidb.pkl append flipped images roidb 20 41 11 src engine engine.cc 36 mxnet start using engine naiveengine providing maximum shape 'data', 1, 3, 1000, 1000 , 'gt boxes', 1, 100, 5 'label', 1, 34596 , 'bbox target', 1, 36, 62, 62 , 'bbox weight', 1, 36, 62, 62 output shape 'bbox loss reshape output' 1l, 128l, 84l , 'blockgrad0 output' 1l, 128l , 'cls prob reshape output' 1l, 128l, 21l , 'rpn bbox loss output' 1l, 36l, 37l, 50l , 'rpn cls prob output' 1l, 2l, 333l, 50l 20 41 15 home yx mxnet dmlc core include dmlc . logging.h 235 20 41 15 src storage . pooled storage manager.h 79 cudamalloc failed memory traceback recent call last file train end2end.py , line 185, main file train end2end.py , line 182, main lr args.lr, lr step args.lr step file train end2end.py , line 133, train net arg params arg params, aux params aux params, begin epoch begin epoch, num epoch end epoch file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet module base module.py , line 379, fit self.update file home yx mxnet example mx rcnn master rcnn core module.py , line 183, update self. curr module.update file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet module module.py , line 419, update kvstore self. kvstore file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet model.py , line 115, update params updater index num device k, g, w file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet optimizer.py , line 822, updater optimizer.update index, weight, grad, states index file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet optimizer.py , line 298, update grad grad self.rescale grad file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet ndarray.py , line 138, mul return multiply self, file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet ndarray.py , line 744, multiply none file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet ndarray.py , line 655, ufunc helper return lfn scalar lhs, float rhs file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet ndarray.py , line 1263, generic ndarray function c array ctypes.c char p, c str str kwargs.values file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet base.py , line 77, check call raise mxneterror py str lib.mxgetlasterror mxnet.base.mxneterror 20 41 15 src storage . pooled storage manager.h 79 cudamalloc failed memory terminate called without active exception minimum reproducible example using code, please provide short script reproduces error. steps reproduce running standard examples, please provide commands run lead error. 1.python train end2end.py 2. 3. tried solve it? 1.downsize train sets, error still occur. 2. 3.",0,cudamalloc failed memory,"cudamalloc failed memory environment info operating system ubuntu14.04 compiler gcc4.8.4 package used python r scala julia python mxnet version 0.7.0 installed source yes mxnet commit hash using python package, please provide python version distribution 2.7.6 using r package, please provide r error message faster rcnn train error python train end2end.py downsize voc2007 train sets to1096 images,my 980 4g memory, still report memory, want know solve problem.thank you! yx yx x8dtl mxnet example mx rcnn master python train end2end.pycalled argument namespace begin epoch 0, dataset 'pascalvoc', dataset path 'data vocdevkit', end epoch 10, epoch 1, flip true, frequent 20, gpus '0', image set '2007 trainval', kvstore 'device', lr 0.001, lr step 50000, network 'vgg', prefix 'model e2e', pretrained 'model vgg16', resume false, root path 'data', work load list none 'eps' 1e 14, 'image stride' 0, 'pixel means' array 123.68 , 116.779, 103.939 , 'scales' 600, 1000 , 'test' 'batch images' 1, 'has rpn' false, 'nms' 0.3, 'rpn min size' 16, 'rpn nms thresh' 0.7, 'rpn post nms top n' 300, 'rpn pre nms top n' 6000 , 'train' 'batch images' 1, 'batch rois' 128, 'bbox means' 0.0, 0.0, 0.0, 0.0 , 'bbox normalization precomputed' true, 'bbox regression thresh' 0.5, 'bbox stds' 0.1, 0.1, 0.2, 0.2 , 'bbox weights' array 1., 1., 1., 1. , 'bg thresh hi' 0.5, 'bg thresh lo' 0.0, 'end2end' true, 'fg fraction' 0.25, 'fg thresh' 0.5, 'rpn batch size' 256, 'rpn bbox weights' 1.0, 1.0, 1.0, 1.0 , 'rpn clobber positives' false, 'rpn fg fraction' 0.5, 'rpn min size' 16, 'rpn negative overlap' 0.3, 'rpn nms thresh' 0.7, 'rpn positive overlap' 0.7, 'rpn positive weight' 1.0, 'rpn post nms top n' 6000, 'rpn pre nms top n' 12000 num images 1096 voc 2007 trainval gt roidb loaded data cache voc 2007 trainval gt roidb.pkl append flipped images roidb 20 41 11 src engine engine.cc 36 mxnet start using engine naiveengine providing maximum shape 'data', 1, 3, 1000, 1000 , 'gt boxes', 1, 100, 5 'label', 1, 34596 , 'bbox target', 1, 36, 62, 62 , 'bbox weight', 1, 36, 62, 62 output shape 'bbox loss reshape output' 1l, 128l, 84l , 'blockgrad0 output' 1l, 128l , 'cls prob reshape output' 1l, 128l, 21l , 'rpn bbox loss output' 1l, 36l, 37l, 50l , 'rpn cls prob output' 1l, 2l, 333l, 50l 20 41 15 home yx mxnet dmlc core include dmlc . logging.h 235 20 41 15 src storage . pooled storage manager.h 79 cudamalloc failed memory traceback recent call last file train end2end.py , line 185, main file train end2end.py , line 182, main lr args.lr, lr step args.lr step file train end2end.py , line 133, train net arg params arg params, aux params aux params, begin epoch begin epoch, num epoch end epoch file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet module base module.py , line 379, fit self.update file home yx mxnet example mx rcnn master rcnn core module.py , line 183, update self. curr module.update file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet module module.py , line 419, update kvstore self. kvstore file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet model.py , line 115, update params updater index num device k, g, w file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet optimizer.py , line 822, updater optimizer.update index, weight, grad, states index file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet optimizer.py , line 298, update grad grad self.rescale grad file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet ndarray.py , line 138, mul return multiply self, file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet ndarray.py , line 744, multiply none file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet ndarray.py , line 655, ufunc helper return lfn scalar lhs, float rhs file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet ndarray.py , line 1263, generic ndarray function c array ctypes.c char p, c str str kwargs.values file usr local lib python2.7 dist packages mxnet 0.7.0 py2.7.egg mxnet base.py , line 77, check call raise mxneterror py str lib.mxgetlasterror mxnet.base.mxneterror 20 41 15 src storage . pooled storage manager.h 79 cudamalloc failed memory terminate called without active exception minimum reproducible example using code, please provide short script reproduces error. steps reproduce running standard examples, please provide commands run lead error. 1.python train end2end.py 2. 3. tried solve it? 1.downsize train sets, error still occur. 2. 3."
incubator-mxnet,15254,mxnet mxnet full 2.11 linux x86 64 gpu 1.5.0 snapshot cannot support cuda10.1? used maven packages check env java version maven version cuda version nvidia version os check test errors ? compute,0,mxnet mxnet full 2.11 linux x86 64 gpu 1.5.0 snapshot cannot support cuda10.1?,mxnet mxnet full 2.11 linux x86 64 gpu 1.5.0 snapshot cannot support cuda10.1? mxnet mxnet full 2.11 linux x86 64 gpu 1.5.0 snapshot cannot support cuda10.1? used maven packages check env java version maven version cuda version nvidia version os check test errors ? compute
incubator-mxnet,9962,"example, want group 2 outputs, split loss, could it? return list work, encounter error loss, since forward need symbol ndarray piiswrong",0,group 2 outputs gluon like sym.group,"group 2 outputs gluon like sym.group example, want group 2 outputs, split loss, could it? return list work, encounter error loss, since forward need symbol ndarray piiswrong"
incubator-mxnet,15514,"trying build latest head, dmlc.dll generated, dmlc.lib using ms visual studio 2015 . therefore, building mxnet dll fails 1 build started project mxnet, configuration release x64 1 link fatal error lnk1181 cannot open input file '3rdparty dmlc core release dmlc.lib'",0,dmlc.lib generated,"dmlc.lib generated trying build latest head, dmlc.dll generated, dmlc.lib using ms visual studio 2015 . therefore, building mxnet dll fails 1 build started project mxnet, configuration release x64 1 link fatal error lnk1181 cannot open input file '3rdparty dmlc core release dmlc.lib'"
incubator-mxnet,15201,referrencing tensorrt quantization tutorials blog posts etc though appear contrib section docs. would great add them. aaronmarkham,0,add tensorrt quantization docs website,add tensorrt quantization docs website referrencing tensorrt quantization tutorials blog posts etc though appear contrib section docs. would great add them. aaronmarkham
incubator-mxnet,14828,"hi, please help use im2rec.py python downloads im2rec.py downloads test . center crop resize 224 pack label get error opencv opencv virtual machine python downloads im2rec.py downloads test . center crop resize 224 pack label creating .rec file home opencv downloads test dog.lst home opencv downloads test multiprocessing available, fall back single threaded encoding imread read blank none image file home opencv . data img h 87.jpg traceback recent call last file downloads im2rec.py , line 386, record.write idx item 0 , file home opencv .local lib python2.7 site packages mxnet recordio.py , line 285, write idx self.write buf file home opencv .local lib python2.7 site packages mxnet recordio.py , line 135, write ctypes.c size len buf typeerror object type nonetype len mean 87.jpg https images.guru ipyr",0,typeerror object type nonetype len,"typeerror object type nonetype len hi, please help use im2rec.py python downloads im2rec.py downloads test . center crop resize 224 pack label get error opencv opencv virtual machine python downloads im2rec.py downloads test . center crop resize 224 pack label creating .rec file home opencv downloads test dog.lst home opencv downloads test multiprocessing available, fall back single threaded encoding imread read blank none image file home opencv . data img h 87.jpg traceback recent call last file downloads im2rec.py , line 386, record.write idx item 0 , file home opencv .local lib python2.7 site packages mxnet recordio.py , line 285, write idx self.write buf file home opencv .local lib python2.7 site packages mxnet recordio.py , line 135, write ctypes.c size len buf typeerror object type nonetype len mean 87.jpg https images.guru ipyr"
incubator-mxnet,12480,"description installing mxnet python3 virtualenv, get following error environment info required package used python r scala julia using python error message steps reproduce 1.",0,cannot install mxnet could find version satisfies requirement mxnet,"cannot install mxnet could find version satisfies requirement mxnet description installing mxnet python3 virtualenv, get following error environment info required package used python r scala julia using python error message steps reproduce 1."
incubator-mxnet,9538,initialize key kvstore. want init key 3 another shape program. reinitialize key? method remove key kvstore?,0,reinitialize key kvstore?,reinitialize key kvstore? initialize key kvstore. want init key 3 another shape program. reinitialize key? method remove key kvstore?
incubator-mxnet,207,"hi all, tried install mac 10.10 first run demo small datasets. deleted fopenmp suggested xgboost. got libmxnet.so libmxnet.a lib folder. still failed run example mnist.py suggested tutorial. reported dynamic module define init function . next solve problem? guys tutorial installing mac? thanks lot",0,"building fail mac 10.10, dynamic module define init function","building fail mac 10.10, dynamic module define init function hi all, tried install mac 10.10 first run demo small datasets. deleted fopenmp suggested xgboost. got libmxnet.so libmxnet.a lib folder. still failed run example mnist.py suggested tutorial. reported dynamic module define init function . next solve problem? guys tutorial installing mac? thanks lot"
incubator-mxnet,11289,test currently disabled since test requires instance 4 gpus available mxnet ci moment. adding new instance type roadmap.,0,nightly tests enable kvstore single node test,nightly tests enable kvstore single node test test currently disabled since test requires instance 4 gpus available mxnet ci moment. adding new instance type roadmap.
incubator-mxnet,2125,using today's github latest commit b5a369384e566490211cfb458bc9936d6c2a5678 following error. seems like function damaged? gives,0,typeerror create got unexpected keyword argument 'top k' ?,typeerror create got unexpected keyword argument 'top k' ? using today's github latest commit b5a369384e566490211cfb458bc9936d6c2a5678 following error. seems like function damaged? gives
incubator-mxnet,1127,"hi, specific 2 gpus devices command likes this, . file train mnist.py example provided source code. check gpus status via command nvidia smi, show likes, ! gpu https cloud.githubusercontent.com assets 4373620 12064726 811420c6 b005 11e5 96fe 6bdaa550d571.png process name 'python' issued command above. someone please help look this.",0,gpu cores actually use match set command,"gpu cores actually use match set command hi, specific 2 gpus devices command likes this, . file train mnist.py example provided source code. check gpus status via command nvidia smi, show likes, ! gpu https cloud.githubusercontent.com assets 4373620 12064726 811420c6 b005 11e5 96fe 6bdaa550d571.png process name 'python' issued command above. someone please help look this."
incubator-mxnet,7970,"mnist data loader fails unless resources package manually installed. resources package dependency installed along mxnet? environment info operating system mac os 10.12.6 compiler package used python r scala julia python 3.6.1 gcc 4.2.1 compatible apple llvm 8.1.0 clang 802.0.42 mxnet version 0.11.0 error message running code straight dope book, mx.gluon.data.dataloader fails download mnist data set unless python package resources manually installed. see https github.com zackchase mxnet straight dope issues 229",0,mnist data loader requires python resources package installed,"mnist data loader requires python resources package installed mnist data loader fails unless resources package manually installed. resources package dependency installed along mxnet? environment info operating system mac os 10.12.6 compiler package used python r scala julia python 3.6.1 gcc 4.2.1 compatible apple llvm 8.1.0 clang 802.0.42 mxnet version 0.11.0 error message running code straight dope book, mx.gluon.data.dataloader fails download mnist data set unless python package resources manually installed. see https github.com zackchase mxnet straight dope issues 229"
